287,6,-15
2876,3,15
28763,1,-15
287631,4,15
2876314,0,-15
28763140,5,15
,5,15
5,8,-15
58,6,15
586,3,-15
5863,7,15
58637,0,-15
586370,4,15
5863704,2,-15
58637042,1,15
,6,15
6,2,-15
62,8,15
628,0,-15
6280,7,15
,6,-15
6,2,15
62,3,-15
623,0,15
6230,8,-15
62308,1,15
,8,-15
8,6,15
86,0,-15
860,4,15
8604,3,-15
86043,2,15
,6,2
6,4,2
64,5,2
645,8,2
6458,0,2
64580,3,2
645803,2,2
6458032,1,2
64580321,7,2
,7,2
7,4,2
74,8,2
748,6,2
7486,2,2
74862,5,2
748625,3,2
7486253,1,2
74862531,0,2
,2,15
2,6,-15
26,5,15
265,7,-15
2657,8,15
,7,-15
7,2,15
72,6,-15
726,8,15
7268,1,-15
72681,5,15
,5,-15
5,6,15
56,0,-15
560,2,15
5602,1,-15
56021,4,15
,2,15
2,5,-15
25,6,15
256,4,-15
2564,3,15
25643,8,-15
256438,0,15
,7,15
7,8,-15
78,2,15
782,5,-15
7825,4,15
78254,3,-15
782543,1,15
,4,2
4,8,2
48,0,2
480,1,2
4801,2,2
48012,6,2
480126,7,2
4801267,5,2
48012675,3,2
,7,-15
7,2,15
72,8,-15
728,6,15
7286,3,-15
72863,4,15
,5,-15
5,8,15
58,2,-15
582,0,15
5820,1,-15
58201,4,15
,5,15
5,8,-15
58,2,15
582,1,-15
5821,4,15
58214,7,-15
582147,3,15
,1,2
1,5,2
15,8,2
158,0,2
1580,2,2
15802,7,2
158027,3,2
1580273,6,2
15802736,4,2
,7,2
7,8,2
78,3,2
783,6,2
7836,2,2
78362,5,2
783625,0,2
7836250,1,2
78362501,4,2
,8,15
8,6,-15
86,7,15
867,5,-15
8675,4,15
86754,1,-15
867541,0,15
,2,15
2,7,-15
27,4,15
274,0,-15
2740,6,15
,7,2
7,3,2
73,5,2
735,8,2
7358,2,2
73582,1,2
735821,0,2
7358210,6,2
73582106,4,2
,1,15
1,7,-15
17,2,15
172,5,-15
1725,0,15
,7,15
7,6,-15
76,8,15
768,1,-15
7681,3,15
76813,2,-15
768132,0,15
7681320,5,-15
76813205,4,15
,5,2
5,3,2
53,6,2
536,2,2
5362,8,2
53628,7,2
536287,0,2
5362870,4,2
53628704,1,2
,7,15
7,5,-15
75,0,15
750,8,-15
7508,2,15
75082,3,-15
750823,1,15
,2,15
2,8,-15
28,1,15
281,7,-15
2817,0,15
,5,15
5,8,-15
58,6,15
586,1,-15
5861,4,15
58614,2,-15
586142,3,15
,5,-15
5,0,15
50,3,-15
503,4,15
5034,8,-15
50348,2,15
503482,7,-15
5034827,1,15
,8,-15
8,7,15
87,5,-15
875,2,15
8752,6,-15
87526,0,15
875260,4,-15
8752604,1,15
,6,15
6,1,-15
61,4,15
614,2,-15
6142,0,15
61420,3,-15
614203,8,15
,4,15
4,8,-15
48,1,15
481,5,-15
4815,7,15
,2,15
2,7,-15
27,5,15
275,6,-15
2756,8,15
,7,2
7,8,2
78,5,2
785,1,2
7851,6,2
78516,4,2
785164,0,2
7851640,3,2
78516403,2,2
,6,2
6,7,2
67,4,2
674,2,2
6742,1,2
67421,8,2
674218,5,2
6742185,3,2
67421853,0,2
,0,15
0,1,-15
01,4,15
014,8,-15
0148,5,15
01485,2,-15
014852,3,15
,5,-15
5,4,15
54,8,-15
548,2,15
5482,1,-15
54821,6,15
,5,-15
5,7,15
57,8,-15
578,2,15
5782,6,-15
57826,0,15
578260,3,-15
5782603,1,15
,7,15
7,6,-15
76,3,15
763,0,-15
7630,2,15
76302,5,-15
763025,1,15
7630251,8,-15
76302518,4,15
,5,15
5,2,-15
52,7,15
527,6,-15
5276,4,15
52764,3,-15
527643,1,15
,5,-15
5,2,15
52,6,-15
526,1,15
5261,3,-15
52613,0,15
,8,2
8,2,2
82,6,2
826,7,2
8267,1,2
82671,3,2
826713,5,2
8267135,0,2
82671350,4,2
,8,-15
8,2,15
82,7,-15
827,6,15
8276,0,-15
82760,4,15
,5,2
5,1,2
51,7,2
517,3,2
5173,6,2
51736,8,2
517368,2,2
5173682,4,2
51736824,0,2
,7,-15
7,8,15
78,0,-15
780,2,15
7802,3,-15
78023,5,15
,8,15
8,0,-15
80,6,15
806,2,-15
8062,7,15
,5,15
5,7,-15
57,6,15
576,3,-15
5763,4,15
57634,8,-15
576348,2,15
,6,15
6,4,-15
64,8,15
648,0,-15
6480,7,15
,5,-15
5,0,15
50,3,-15
503,4,15
5034,8,-15
50348,2,15
503482,6,-15
5034826,1,15
,2,15
2,7,-15
27,4,15
274,0,-15
2740,6,15
,7,2
7,8,2
78,5,2
785,3,2
7853,0,2
78530,4,2
785304,6,2
7853046,1,2
78530461,2,2
,5,-15
5,6,15
56,1,-15
561,4,15
5614,8,-15
56148,2,15
,6,-15
6,3,15
63,7,-15
637,8,15
6378,0,-15
63780,2,15
637802,4,-15
6378024,5,15
,7,-15
7,4,15
74,8,-15
748,6,15
7486,1,-15
74861,2,15
,5,2
5,8,2
58,7,2
587,3,2
5873,0,2
58730,1,2
587301,2,2
5873012,4,2
58730124,6,2
,8,-15
8,2,15
82,5,-15
825,7,15
8257,6,-15
82576,0,15
825760,3,-15
8257603,1,15
,8,15
8,5,-15
85,1,15
851,3,-15
8513,4,15
85134,7,-15
851347,0,15
,8,15
8,0,-15
80,4,15
804,5,-15
8045,1,15
80451,3,-15
804513,7,15
,7,-15
7,0,15
70,1,-15
701,4,15
7014,8,-15
70148,6,15
701486,3,-15
7014863,2,15
,3,15
3,5,-15
35,8,15
358,2,-15
3582,6,15
35826,7,-15
358267,0,15
,6,-15
6,3,15
63,5,-15
635,4,15
6354,2,-15
63542,8,15
635428,1,-15
6354281,0,15
,5,-15
5,1,15
51,8,-15
518,2,15
5182,6,-15
51826,0,15
,5,-15
5,3,15
53,6,-15
536,1,15
5361,4,-15
53614,2,15
536142,7,-15
5361427,0,15
,5,2
5,3,2
53,6,2
536,1,2
5361,2,2
53612,8,2
536128,0,2
5361280,4,2
53612804,7,2
,5,15
5,1,-15
51,7,15
517,3,-15
5173,8,15
51738,6,-15
517386,2,15
,8,15
8,1,-15
81,0,15
810,4,-15
8104,7,15
81047,3,-15
810473,6,15
,8,-15
8,6,15
86,7,-15
867,4,15
8674,5,-15
86745,2,15
,8,-15
8,6,15
86,1,-15
861,2,15
8612,0,-15
86120,4,15
,6,-15
6,4,15
64,5,-15
645,1,15
6451,0,-15
64510,7,15
,4,15
4,8,-15
48,1,15
481,2,-15
4812,7,15
,8,15
8,0,-15
80,6,15
806,1,-15
8061,7,15
,6,15
6,8,-15
68,2,15
682,4,-15
6824,0,15
68240,1,-15
682401,3,15
,6,15
6,8,-15
68,7,15
687,0,-15
6870,4,15
68704,5,-15
687045,1,15
,5,-15
5,4,15
54,8,-15
548,2,15
5482,3,-15
54823,6,15
,8,15
8,1,-15
81,4,15
814,0,-15
8140,2,15
81402,5,-15
814025,6,15
,7,-15
7,3,15
73,6,-15
736,8,15
7368,2,-15
73682,4,15
736824,1,-15
7368241,5,15
,7,-15
7,4,15
74,8,-15
748,6,15
7486,3,-15
74863,2,15
,8,-15
8,4,15
84,3,-15
843,7,15
8437,0,-15
84370,1,15
,2,15
2,7,-15
27,4,15
274,0,-15
2740,6,15
,7,-15
7,8,15
78,0,-15
780,5,15
7805,1,-15
78051,2,15
,0,15
0,1,-15
01,4,15
014,8,-15
0148,7,15
01487,2,-15
014872,5,15
0148725,6,-15
01487256,3,15
,7,-15
7,3,15
73,8,-15
738,6,15
7386,0,-15
73860,4,15
738604,5,-15
7386045,2,15
,1,15
1,6,-15
16,0,15
160,8,-15
1608,2,15
,5,15
5,8,-15
58,1,15
581,4,-15
5814,0,15
58140,6,-15
581406,2,15
,6,15
6,2,-15
62,1,15
621,5,-15
6215,8,15
62158,7,-15
621587,4,15
6215874,3,-15
62158743,0,15
,0,15
0,1,-15
01,5,15
015,4,-15
0154,7,15
01547,2,-15
015472,6,15
0154726,3,-15
01547263,8,15
,5,15
5,7,-15
57,0,15
570,1,-15
5701,4,15
57014,8,-15
570148,3,15
,3,2
3,8,2
38,7,2
387,5,2
3875,2,2
38752,6,2
387526,0,2
3875260,1,2
38752601,4,2
,7,2
7,1,2
71,5,2
715,3,2
7153,6,2
71536,8,2
715368,2,2
7153682,4,2
71536824,0,2
,6,-15
6,4,15
64,1,-15
641,3,15
6413,8,-15
64138,5,15
,4,15
4,8,-15
48,0,15
480,5,-15
4805,2,15
48052,3,-15
480523,1,15
,8,-15
8,1,15
81,5,-15
815,2,15
8152,7,-15
81527,0,15
,8,2
8,5,2
85,4,2
854,0,2
8540,1,2
85401,7,2
854017,2,2
8540172,6,2
85401726,3,2
,7,-15
7,3,15
73,8,-15
738,6,15
7386,4,-15
73864,0,15
,6,-15
6,5,15
65,8,-15
658,7,15
6587,2,-15
65872,4,15
658724,3,-15
6587243,1,15
,5,2
5,2,2
52,6,2
526,7,2
5267,1,2
52671,3,2
526713,8,2
5267138,4,2
52671384,0,2
,7,-15
7,1,15
71,6,-15
716,8,15
7168,2,-15
71682,4,15
716824,3,-15
7168243,0,15
,8,2
8,2,2
82,6,2
826,7,2
8267,0,2
82670,3,2
826703,5,2
8267035,4,2
82670354,1,2
,5,-15
5,7,15
57,8,-15
578,2,15
5782,6,-15
57826,0,15
578260,4,-15
5782604,1,15
,1,15
1,5,-15
15,2,15
152,8,-15
1528,0,15
,5,15
5,7,-15
57,4,15
574,8,-15
5748,3,15
,7,-15
7,8,15
78,5,-15
785,3,15
7853,2,-15
78532,0,15
785320,6,-15
7853206,4,15
,5,-15
5,2,15
52,8,-15
528,4,15
5284,3,-15
52843,6,15
,4,15
4,8,-15
48,7,15
487,1,-15
4871,3,15
48713,0,-15
487130,5,15
,7,2
7,6,2
76,3,2
763,1,2
7631,8,2
76318,5,2
763185,2,2
7631852,0,2
76318520,4,2
,7,-15
7,4,15
74,8,-15
748,6,15
7486,3,-15
74863,2,15
,5,2
5,8,2
58,0,2
580,1,2
5801,2,2
58012,3,2
580123,6,2
5801236,4,2
58012364,7,2
,6,15
6,8,-15
68,2,15
682,5,-15
6825,4,15
,6,15
6,2,-15
62,4,15
624,8,-15
6248,5,15
62485,1,-15
624851,3,15
,7,2
7,6,2
76,3,2
763,1,2
7631,2,2
76312,0,2
763120,8,2
7631208,5,2
76312085,4,2
,6,15
6,8,-15
68,0,15
680,1,-15
6801,3,15
,1,15
1,6,-15
16,2,15
162,3,-15
1623,0,15
,3,15
3,7,-15
37,6,15
376,1,-15
3761,0,15
,8,15
8,2,-15
82,0,15
820,1,-15
8201,4,15
,8,15
8,0,-15
80,7,15
807,1,-15
8071,6,15
,2,15
2,7,-15
27,1,15
271,6,-15
2716,0,15
,6,-15
6,8,15
68,2,-15
682,4,15
6824,1,-15
68241,0,15
,7,-15
7,6,15
76,8,-15
768,3,15
7683,5,-15
76835,0,15
,8,-15
8,3,15
83,6,-15
836,7,15
8367,0,-15
83670,4,15
836704,2,-15
8367042,5,15
,7,-15
7,4,15
74,8,-15
748,6,15
7486,3,-15
74863,2,15
,5,-15
5,8,15
58,1,-15
581,6,15
5816,0,-15
58160,7,15
,6,15
6,2,-15
62,4,15
624,8,-15
6248,5,15
62485,0,-15
624850,3,15
,7,-15
7,8,15
78,1,-15
781,4,15
7814,0,-15
78140,2,15
781402,6,-15
7814026,5,15
,5,-15
5,0,15
50,2,-15
502,8,15
5028,1,-15
50281,4,15
,7,15
7,8,-15
78,1,15
781,5,-15
7815,4,15
,7,2
7,5,2
75,8,2
758,6,2
7586,4,2
75864,1,2
758641,2,2
7586412,0,2
75864120,3,2
,2,2
2,8,2
28,7,2
287,5,2
2875,3,2
28753,6,2
287536,0,2
2875360,1,2
28753601,4,2
,5,15
5,2,-15
52,6,15
526,7,-15
5267,3,15
52673,0,-15
526730,4,15
,6,-15
6,2,15
62,3,-15
623,0,15
6230,7,-15
62307,1,15
,2,15
2,5,-15
25,0,15
250,3,-15
2503,1,15
,0,2
0,1,2
01,2,2
012,8,2
0128,5,2
01285,4,2
012854,7,2
0128547,3,2
01285473,6,2
,5,-15
5,6,15
56,0,-15
560,7,15
5607,4,-15
56074,8,15
,5,-15
5,0,15
50,8,-15
508,2,15
5082,7,-15
50827,1,15
,7,-15
7,0,15
70,1,-15
701,4,15
7014,8,-15
70148,6,15
701486,2,-15
7014862,3,15
,3,15
3,7,-15
37,5,15
375,8,-15
3758,4,15
,5,-15
5,6,15
56,4,-15
564,3,15
5643,7,-15
56437,0,15
,8,2
8,0,2
80,1,2
801,7,2
8017,3,2
80173,2,2
801732,4,2
8017324,5,2
80173245,6,2
,0,15
0,1,-15
01,7,15
017,3,-15
0173,5,15
01735,2,-15
017352,8,15
0173528,6,-15
01735286,4,15
,7,2
7,8,2
78,3,2
783,5,2
7835,2,2
78352,6,2
783526,0,2
7835260,1,2
78352601,4,2
,7,-15
7,3,15
73,6,-15
736,8,15
7368,2,-15
73682,4,15
736824,5,-15
7368245,0,15
,6,-15
6,4,15
64,3,-15
643,0,15
6430,1,-15
64301,8,15
,1,15
1,5,-15
15,2,15
152,7,-15
1527,0,15
,5,2
5,8,2
58,0,2
580,2,2
5802,4,2
58024,3,2
580243,6,2
5802436,1,2
58024361,7,2
,3,15
3,7,-15
37,2,15
372,5,-15
3725,6,15
37256,8,-15
372568,0,15
,0,15
0,1,-15
01,4,15
014,8,-15
0148,3,15
01483,7,-15
014837,6,15
,4,15
4,8,-15
48,0,15
480,5,-15
4805,2,15
48052,6,-15
480526,1,15
,5,15
5,0,-15
50,6,15
506,3,-15
5063,1,15
50631,4,-15
506314,8,15
5063148,7,-15
50631487,2,15
,8,2
8,7,2
87,6,2
876,2,2
8762,4,2
87624,0,2
876240,1,2
8762401,3,2
87624013,5,2
,7,-15
7,6,15
76,2,-15
762,0,15
7620,1,-15
76201,3,15
,7,-15
7,8,15
78,2,-15
782,5,15
7825,6,-15
78256,4,15
782564,0,-15
7825640,3,15
,8,15
8,5,-15
85,1,15
851,3,-15
8513,4,15
85134,7,-15
851347,2,15
8513472,0,-15
85134720,6,15
,7,15
7,6,-15
76,0,15
760,1,-15
7601,5,15
76015,8,-15
760158,4,15
7601584,2,-15
76015842,3,15
,3,15
3,8,-15
38,5,15
385,0,-15
3850,4,15
,7,-15
7,8,15
78,1,-15
781,4,15
7814,0,-15
78140,2,15
781402,6,-15
7814026,5,15
,7,15
7,8,-15
78,4,15
784,3,-15
7843,1,15
,5,2
5,2,2
52,6,2
526,3,2
5263,1,2
52631,4,2
526314,8,2
5263148,7,2
52631487,0,2
,6,2
6,3,2
63,4,2
634,2,2
6342,0,2
63420,8,2
634208,5,2
6342085,1,2
63420851,7,2
,0,15
0,1,-15
01,5,15
015,7,-15
0157,4,15
01574,8,-15
015748,3,15
,3,2
3,6,2
36,2,2
362,8,2
3628,7,2
36287,5,2
362875,0,2
3628750,1,2
36287501,4,2
,4,15
4,8,-15
48,3,15
483,1,-15
4831,5,15
,0,15
0,1,-15
01,6,15
016,5,-15
0165,3,15
,5,-15
5,8,15
58,1,-15
581,6,15
5816,0,-15
58160,7,15
,3,15
3,8,-15
38,1,15
381,5,-15
3815,2,15
38152,7,-15
381527,0,15
,8,-15
8,1,15
81,6,-15
816,7,15
8167,2,-15
81672,4,15
,1,15
1,6,-15
16,7,15
167,0,-15
1670,4,15
,8,15
8,0,-15
80,2,15
802,3,-15
8023,5,15
,7,-15
7,6,15
76,1,-15
761,4,15
7614,8,-15
76148,2,15
,4,15
4,8,-15
48,0,15
480,3,-15
4803,2,15
48032,6,-15
480326,1,15
,6,15
6,0,-15
60,5,15
605,2,-15
6052,1,15
60521,3,-15
605213,7,15
6052137,4,-15
60521374,8,15
,0,15
0,1,-15
01,8,15
018,4,-15
0184,7,15
01847,5,-15
018475,6,15
,1,15
1,8,-15
18,6,15
186,4,-15
1864,0,15
18640,5,-15
186405,2,15
,6,15
6,8,-15
68,2,15
682,3,-15
6823,4,15
,7,-15
7,6,15
76,5,-15
765,4,15
7654,8,-15
76548,2,15
,4,15
4,8,-15
48,0,15
480,3,-15
4803,5,15
48035,7,-15
480357,6,15
4803576,1,-15
48035761,2,15
,3,15
3,7,-15
37,2,15
372,8,-15
3728,6,15
37286,1,-15
372861,0,15
,6,2
6,7,2
67,3,2
673,0,2
6730,1,2
67301,2,2
673012,4,2
6730124,5,2
67301245,8,2
,6,2
6,8,2
68,0,2
680,3,2
6803,1,2
68031,2,2
680312,5,2
6803125,7,2
68031257,4,2
,2,15
2,5,-15
25,3,15
253,6,-15
2536,1,15
25361,4,-15
253614,0,15
,8,2
8,7,2
87,6,2
876,0,2
8760,1,2
87601,2,2
876012,4,2
8760124,3,2
87601243,5,2
,1,15
1,6,-15
16,2,15
162,0,-15
1620,3,15
16203,8,-15
162038,7,15
1620387,5,-15
16203875,4,15
,7,-15
7,2,15
72,5,-15
725,1,15
7251,8,-15
72518,0,15
,8,-15
8,6,15
86,2,-15
862,5,15
8625,7,-15
86257,0,15
862570,1,-15
8625701,3,15
,7,-15
7,3,15
73,6,-15
736,8,15
7368,1,-15
73681,4,15
736814,5,-15
7368145,0,15
,6,-15
6,0,15
60,1,-15
601,8,15
6018,5,-15
60185,4,15
,7,15
7,8,-15
78,6,15
786,3,-15
7863,4,15
78634,5,-15
786345,1,15
,8,-15
8,5,15
85,3,-15
853,1,15
8531,4,-15
85314,0,15
853140,6,-15
8531406,2,15
,6,-15
6,5,15
65,7,-15
657,8,15
6578,2,-15
65782,4,15
657824,1,-15
6578241,3,15
,8,15
8,1,-15
81,6,15
816,2,-15
8162,7,15
,2,15
2,6,-15
26,8,15
268,7,-15
2687,5,15
,6,15
6,5,-15
65,4,15
654,8,-15
6548,2,15
,7,2
7,6,2
76,8,2
768,1,2
7681,3,2
76813,0,2
768130,2,2
7681302,5,2
76813025,4,2
,8,15
8,2,-15
82,4,15
824,0,-15
8240,1,15
82401,6,-15
824016,7,15
,7,15
7,1,-15
71,5,15
715,4,-15
7154,8,15
71548,6,-15
715486,2,15
,7,-15
7,8,15
78,2,-15
782,3,15
7823,6,-15
78236,4,15
782364,0,-15
7823640,5,15
,4,15
4,8,-15
48,3,15
483,1,-15
4831,5,15
,7,-15
7,1,15
71,5,-15
715,3,15
7153,8,-15
71538,6,15
715386,4,-15
7153864,0,15
,5,15
5,3,-15
53,7,15
537,4,-15
5374,8,15
53748,6,-15
537486,2,15
,8,15
8,0,-15
80,7,15
807,2,-15
8072,6,15
,6,-15
6,4,15
64,3,-15
643,0,15
6430,1,-15
64301,8,15
,2,15
2,7,-15
27,1,15
271,5,-15
2715,0,15
,8,-15
8,2,15
82,7,-15
827,6,15
8276,0,-15
82760,4,15
,8,15
8,2,-15
82,1,15
821,7,-15
8217,0,15
82170,6,-15
821706,4,15
,7,-15
7,4,15
74,8,-15
748,6,15
7486,5,-15
74865,2,15
,6,-15
6,4,15
64,3,-15
643,0,15
6430,5,-15
64305,8,15
,5,-15
5,4,15
54,8,-15
548,2,15
5482,0,-15
54820,6,15
,8,15
8,2,-15
82,7,15
827,6,-15
8276,4,15
82764,5,-15
827645,1,15
,5,2
5,3,2
53,7,2
537,8,2
5378,0,2
53780,1,2
537801,2,2
5378012,4,2
53780124,6,2
,1,15
1,5,-15
15,4,15
154,8,-15
1548,7,15
,5,-15
5,4,15
54,8,-15
548,2,15
5482,1,-15
54821,6,15
,8,-15
8,3,15
83,6,-15
836,7,15
8367,2,-15
83672,5,15
836725,0,-15
8367250,4,15
,4,15
4,8,-15
48,5,15
485,7,-15
4857,3,15
,8,2
8,5,2
85,2,2
852,7,2
8527,1,2
85271,0,2
852710,4,2
8527104,6,2
85271046,3,2
,4,15
4,8,-15
48,1,15
481,5,-15
4815,7,15
,6,15
6,3,-15
63,5,15
635,0,-15
6350,1,15
63501,2,-15
635012,7,15
6350127,4,-15
63501274,8,15
,8,15
8,2,-15
82,7,15
827,6,-15
8276,4,15
82764,1,-15
827641,0,15
,4,15
4,8,-15
48,6,15
486,3,-15
4863,2,15
,0,15
0,1,-15
01,3,15
013,7,-15
0137,6,15
,8,-15
8,1,15
81,7,-15
817,6,15
8176,0,-15
81760,4,15
817604,5,-15
8176045,2,15
,6,15
6,0,-15
60,2,15
602,1,-15
6021,4,15
,8,15
8,2,-15
82,7,15
827,6,-15
8276,4,15
82764,5,-15
827645,1,15
,8,15
8,1,-15
81,7,15
817,0,-15
8170,6,15
,7,-15
7,8,15
78,2,-15
782,5,15
7825,6,-15
78256,4,15
782564,1,-15
7825641,3,15
,6,15
6,7,-15
67,0,15
670,1,-15
6701,3,15
,6,15
6,5,-15
65,2,15
652,0,-15
6520,4,15
,7,2
7,5,2
75,8,2
758,6,2
7586,3,2
75863,0,2
758630,1,2
7586301,4,2
75863014,2,2
,6,15
6,3,-15
63,5,15
635,4,-15
6354,1,15
63541,0,-15
635410,8,15
6354108,7,-15
63541087,2,15
,6,15
6,0,-15
60,4,15
604,5,-15
6045,2,15
,1,15
1,7,-15
17,3,15
173,8,-15
1738,6,15
17386,5,-15
173865,0,15
,7,2
7,6,2
76,0,2
760,4,2
7604,2,2
76042,1,2
760421,3,2
7604213,5,2
76042135,8,2
,5,2
5,8,2
58,2,2
582,1,2
5821,6,2
58216,4,2
582164,7,2
5821647,3,2
58216473,0,2
,0,15
0,1,-15
01,2,15
012,7,-15
0127,4,15
01274,6,-15
012746,8,15
,7,-15
7,5,15
75,6,-15
756,8,15
7568,1,-15
75681,2,15
,8,15
8,2,-15
82,0,15
820,1,-15
8201,4,15
,7,15
7,8,-15
78,0,15
780,1,-15
7801,5,15
78015,4,-15
780154,6,15
7801546,2,-15
78015462,3,15
,7,15
7,5,-15
75,0,15
750,4,-15
7504,3,15
75043,1,-15
750431,6,15
,7,2
7,8,2
78,0,2
780,3,2
7803,2,2
78032,1,2
780321,6,2
7803216,4,2
78032164,5,2
,4,15
4,8,-15
48,0,15
480,7,-15
4807,6,15
48076,5,-15
480765,3,15
,6,-15
6,3,15
63,0,-15
630,4,15
6304,2,-15
63042,5,15
,2,15
2,6,-15
26,4,15
264,3,-15
2643,0,15
26430,5,-15
264305,1,15
,5,15
5,8,-15
58,1,15
581,4,-15
5814,0,15
58140,3,-15
581403,2,15
,6,15
6,0,-15
60,1,15
601,3,-15
6013,7,15
60137,4,-15
601374,8,15
,8,-15
8,1,15
81,7,-15
817,6,15
8176,0,-15
81760,4,15
817604,3,-15
8176043,2,15
,3,15
3,8,-15
38,1,15
381,6,-15
3816,7,15
38167,0,-15
381670,4,15
,2,15
2,5,-15
25,4,15
254,0,-15
2540,6,15
,4,15
4,8,-15
48,7,15
487,5,-15
4875,1,15
,7,15
7,5,-15
75,6,15
756,4,-15
7564,8,15
,5,2
5,8,2
58,7,2
587,3,2
5873,6,2
58736,1,2
587361,4,2
5873614,2,2
58736142,0,2
,8,2
8,7,2
87,6,2
876,0,2
8760,1,2
87601,4,2
876014,3,2
8760143,2,2
87601432,5,2
,5,2
5,7,2
57,6,2
576,8,2
5768,0,2
57680,3,2
576803,1,2
5768031,2,2
57680312,4,2
,2,-15
2,6,15
26,0,-15
260,1,15
2601,3,-15
26013,7,15
260137,4,-15
2601374,8,15
,6,15
6,2,-15
62,0,15
620,3,-15
6203,5,15
62035,1,-15
620351,8,15
6203518,7,-15
62035187,4,15
,0,15
0,1,-15
01,8,15
018,7,-15
0187,4,15
,7,-15
7,5,15
75,6,-15
756,8,15
7568,2,-15
75682,4,15
756824,3,-15
7568243,0,15
,7,-15
7,2,15
72,8,-15
728,6,15
7286,3,-15
72863,4,15
,3,15
3,6,-15
36,8,15
368,1,-15
3681,4,15
36814,5,-15
368145,0,15
,2,15
2,7,-15
27,1,15
271,5,-15
2715,0,15
,5,2
5,6,2
56,2,2
562,8,2
5628,7,2
56287,4,2
562874,0,2
5628740,1,2
56287401,3,2
,7,15
7,5,-15
75,2,15
752,8,-15
7528,0,15
75280,6,-15
752806,1,15
,1,15
1,8,-15
18,0,15
180,7,-15
1807,2,15
,6,15
6,7,-15
67,3,15
673,2,-15
6732,0,15
,2,15
2,6,-15
26,0,15
260,1,-15
2601,4,15
26014,5,-15
260145,8,15
,4,15
4,8,-15
48,1,15
481,5,-15
4815,7,15
,7,2
7,8,2
78,3,2
783,6,2
7836,2,2
78362,1,2
783621,0,2
7836210,5,2
78362105,4,2
,7,15
7,8,-15
78,3,15
783,6,-15
7836,4,15
78364,0,-15
783640,5,15
,8,-15
8,5,15
85,1,-15
851,2,15
8512,0,-15
85120,4,15
851204,3,-15
8512043,6,15
,8,2
8,0,2
80,1,2
801,4,2
8014,3,2
80143,5,2
801435,7,2
8014357,6,2
80143576,2,2
,4,15
4,8,-15
48,7,15
487,1,-15
4871,2,15
48712,5,-15
487125,6,15
,6,-15
6,2,15
62,3,-15
623,0,15
6230,7,-15
62307,1,15
,8,-15
8,1,15
81,6,-15
816,7,15
8167,3,-15
81673,4,15
,7,-15
7,1,15
71,8,-15
718,6,15
7186,4,-15
71864,0,15
718640,3,-15
7186403,2,15
,1,2
1,6,2
16,7,2
167,4,2
1674,2,2
16742,0,2
167420,3,2
1674203,5,2
16742035,8,2
,7,-15
7,3,15
73,8,-15
738,6,15
7386,4,-15
73864,0,15
,2,15
2,8,-15
28,1,15
281,7,-15
2817,0,15
,4,15
4,8,-15
48,2,15
482,5,-15
4825,6,15
,5,15
5,7,-15
57,4,15
574,8,-15
5748,3,15
,7,-15
7,8,15
78,1,-15
781,4,15
7814,0,-15
78140,2,15
781402,3,-15
7814023,5,15
,5,-15
5,4,15
54,8,-15
548,2,15
5482,1,-15
54821,6,15
,8,-15
8,7,15
87,6,-15
876,1,15
8761,4,-15
87614,0,15
876140,3,-15
8761403,2,15
,6,-15
6,0,15
60,1,-15
601,8,15
6018,7,-15
60187,4,15
,7,-15
7,6,15
76,1,-15
761,4,15
7614,2,-15
76142,0,15
761420,3,-15
7614203,8,15
,8,15
8,2,-15
82,3,15
823,6,-15
8236,4,15
82364,5,-15
823645,0,15
,5,15
5,8,-15
58,4,15
584,2,-15
5842,3,15
,6,-15
6,7,15
67,2,-15
672,4,15
6724,1,-15
67241,0,15
672410,5,-15
6724105,8,15
,3,15
3,6,-15
36,4,15
364,1,-15
3641,5,15
,8,-15
8,6,15
86,4,-15
864,0,15
8640,1,-15
86401,3,15
,8,-15
8,1,15
81,5,-15
815,2,15
8152,7,-15
81527,0,15
,2,15
2,6,-15
26,3,15
263,8,-15
2638,7,15
26387,5,-15
263875,1,15
2638751,0,-15
26387510,4,15
,2,15
2,8,-15
28,0,15
280,1,-15
2801,6,15
28016,3,-15
280163,4,15
,5,-15
5,2,15
52,6,-15
526,0,15
5260,3,-15
52603,1,15
,7,-15
7,5,15
75,6,-15
756,8,15
7568,0,-15
75680,2,15
,6,2
6,5,2
65,8,2
658,7,2
6587,4,2
65874,0,2
658740,1,2
6587401,2,2
65874012,3,2
,7,15
7,6,-15
76,1,15
761,2,-15
7612,4,15
,8,-15
8,7,15
87,5,-15
875,2,15
8752,6,-15
87526,4,15
875264,0,-15
8752640,1,15
,5,15
5,3,-15
53,6,15
536,7,-15
5367,2,15
53672,8,-15
536728,1,15
5367281,0,-15
53672810,4,15
,7,-15
7,0,15
70,1,-15
701,4,15
7014,8,-15
70148,6,15
701486,3,-15
7014863,2,15
,7,15
7,5,-15
75,0,15
750,1,-15
7501,8,15
75018,6,-15
750186,4,15
,0,2
0,1,2
01,4,2
014,8,2
0148,5,2
01485,3,2
014853,7,2
0148537,2,2
01485372,6,2
,8,-15
8,4,15
84,1,-15
841,3,15
8413,5,-15
84135,2,15
841352,0,-15
8413520,6,15
,3,15
3,7,-15
37,5,15
375,6,-15
3756,4,15
,7,-15
7,3,15
73,6,-15
736,8,15
7368,2,-15
73682,4,15
